107,67
440,203
156,111
1223,224
23,16
602,160
112,70
1230,964
936,103
498,487
256,124
284,207
311,293
1244,688
189,171
1181,1117
1265,71
761,718
336,214
871,631
423,172
513,294
700,117
1008,762
404,30
443,225
123,104
246,180
184,12
57,37
342,233
234,104
860,21
354,267
1222,869
831,118
905,805
897,509
299,97
1086,694
892,33
688,303
598,472
174,84
412,345
1134,121
1251,689
1060,607
27,26
203,5
373,42
81,38
158,22
1035,10
1107,243
275,167
628,191
306,75
779,689
1259,519
371,160
57,30
917,239
168,93
1071,561
1074,164
102,87
206,146
553,383
1142,761
886,98
361,252
381,152
350,285
958,248
1199,225
22,17
403,94
442,363
1140,1037
561,68
960,810
740,72
763,156
390,55
498,64
656,245
251,153
1018,77
933,42
574,93
445,13
1289,853
1073,609
703,183
1210,94
862,235
131,120
1159,905
15,12
551,441
251,185
898,61
602,29
283,18
113,4
0,0
394,94
1118,1061
517,483
600,10
636,396
321,243
1000,901
1012,935
106,36
586,120
536,508
569,223
320,192
174,1
324,68
1207,290
823,168
1261,933
127,4
315,123
617,35
751,198
981,817
129,126
677,60
289,232
760,382
409,24
989,659
89,81
790,235
950,240
228,129
307,249
647,50
146,12
1270,791
400,336
1239,246
1069,690
1052,335
839,733
1103,615
531,427
228,200
741,670
262,138
977,301
817,334
992,803
193,19
301,9
474,230
276,4
478,241
730,718
611,293
1081,323
865,73
661,141
294,38
1215,839
1115,935
1273,178
648,247
193,143
1278,796
616,361
1083,705
584,22
602,108
34,11
1084,1000
380,39
918,49
986,925
126,103
637,610
746,670
60,47
364,60
446,16
901,19
162,142
744,69
698,14
1212,668
118,42
1185,4
685,462
654,575
613,85
260,30
1192,323
466,418
579,173
794,292
814,507
552,286
494,196
624,321
1280,46
1090,115
1006,10
662,631
279,52
1181,422
1148,559
497,481
213,90
1188,666
88,32
552,483
278,179
553,208
53,33
538,345
1156,482
6,6
1151,701
746,498
167,126
391,31
338,272
1270,1012
123,78
1211,1090
506,68
425,1
858,778
326,239
541,38
967,117
244,132
87,70
1286,973
1242,985
854,820
449,445
1133,25
515,11
173,165
910,378
609,53
1096,571
249,151
1205,1160
1166,571
751,458
263,213
107,87
936,839
223,97
816,500
22,15
1098,586
220,32
668,549
922,764
363,172
689,274
235,190
872,282
33,9
318,19
989,400
500,136
976,733
322,49
1223,958
160,17
1075,917
406,33
1267,700
552,374
757,736
586,316
796,93
1105,80
389,197
614,311
246,148
228,184
790,547
227,42
1201,504
93,26
252,137
18,17
334,85
897,120
986,449
330,212
344,205
560,548
233,211
579,177
185,142
872,409
1073,32
831,204
723,11
343,27
721,197
271,146
964,809
495,186
841,690
821,198
643,155
966,812
894,534
616,167
293,287
861,586
1043,966
341,330
365,260
1255,301
28,22
648,615
765,643
576,232
203,21
1105,457
638,94
797,244
256,206
1057,483
349,171
1024,537
648,215
101,22
382,256
184,129
742,287
673,36
878,421
883,193
25,17
263,185
649,346
1027,571
201,50
83,17
1049,594
735,348
660,483
1261,711
596,348
1062,664
334,193
441,175
389,22
152,6
7,0
849,650
548,326
319,182
767,110
349,46
1077,974
129,61
1113,739
187,70
417,370
156,152
469,79
58,17
598,483
977,685
594,326
942,527
691,165
1097,403
780,637
4,4
1147,264
80,75
132,38
832,262
808,731
811,606
682,164
126,99
1002,186
170,27
219,42
44,16
962,388
979,888
583,425
948,264
381,235
930,325
410,331
327,38
338,96
1201,1009
640,292
1287,449
760,575
505,136
679,513
749,461
608,558
981,819
842,243
919,37
943,870
942,798
878,416
889,328
953,286
628,622
1083,794
457,179
834,275
1036,944
166,40
998,76
458,251
1042,164
896,822
985,717
937,595
685,662
710,56
619,464
1217,864
783,262
646,59
205,83
412,344
1222,747
379,110
950,349
367,10
204,51
1049,826
1087,378
617,159
648,302
1061,331
232,74
246,242
1136,987
502,191
608,283
1237,746
501,430
700,507
522,157
1203,958
1264,215
952,280
510,67
456,228
218,188
597,124
1269,929
1211,8
917,417
1192,22
1047,254
743,267
470,248
780,473
487,243
1055,479
885,793
299,42
586,196
893,548
298,121
830,35
417,174
868,235
655,41
549,55
459,443
149,109
977,636
367,319
20,11
5,5
395,371
536,242
411,201
446,409
1223,1201
418,4
1239,527
777,253
36,1
1241,790
1208,1191
88,51
899,238
1125,675
16,7
1044,785
1146,0
479,430
76,56
854,456
946,168
215,201
779,318
631,85
667,486
1102,719
1167,551
377,67
1140,344
876,207
955,643
411,90
173,54
366,138
782,768
692,526
847,167
955,894
476,70
522,112
294,58
998,435
729,512
828,816
1151,888
932,128
353,243
95,56
1222,276
815,146
308,6
475,469
637,262
396,358
221,176
213,32
1038,296
537,7
423,231
183,119
821,671
813,234
420,258
929,52
698,691
108,12
1249,1182
369,37
271,95
1191,1099
232,40
638,607
127,25
1168,1062
155,95
860,615
900,792
394,181
654,443
590,258
271,30
1000,412
1181,34
749,383
1026,1002
579,497
1127,886
498,458
83,13
551,529
318,91
432,127
752,282
1024,463
6,3
81,47
1238,1009
623,510
9,2
1250,1035
1134,372
999,877
1258,914
891,826
626,65
1042,982
185,171
552,92
336,266
417,184
577,112
1036,696
226,88
1116,389
312,170
730,20
192,26
4,3
703,631
987,476
1120,1090
256,211
1244,13
1013,301
894,483
811,150
702,509
782,604
1036,637
53,51
892,329
1286,214
1077,844
687,655
332,327
668,477
889,273
1089,586
1133,258
677,236
849,814
691,437
953,806
1209,283
950,256
1079,474
222,54
449,71
834,294
529,159
1073,921
148,141
742,93
207,7
244,158
937,814
717,527
114,8
810,127
616,312
840,491
42,1
962,480
580,16
1197,242
485,343
998,154
316,122
914,202
1018,33
165,165
533,349
966,492
