1224,66
1084,63
955,94
819,63
1049,95
822,316
1030,63
801,59
1112,332
1165,95
1068,412
885,138
682,63
1210,333
943,66
552,305
853,400
1205,94
1038,255
1072,63
866,366
965,84
587,387
699,69
474,305
1243,63
674,274
562,100
704,158
699,327
1204,366
708,59
794,95
770,366
548,59
533,333
541,275
630,157
667,421
1107,158
794,410
908,63
1181,366
519,255
648,59
705,379
909,63
1207,400
484,32
674,193
521,158
705,158
897,420
889,400
496,379
521,366
1077,306
1013,150
916,32
928,410
543,275
1162,380
1213,336
701,158
1113,333
771,255
499,400
653,59
1017,59
794,400
1168,157
697,332
507,420
1256,158
1112,255
963,255
716,305
618,421
469,223
674,395
1013,256
812,63
955,336
923,359
530,66
577,138
1024,223
716,59
1077,332
1015,255
463,63
592,32
660,158
1005,255
1238,94
1087,138
846,49
1110,364
1260,253
1039,421
1260,366
594,49
703,241
553,138
990,87
477,32
1219,421
926,138
1013,377
1013,306
840,63
1097,412
672,400
1206,421
699,151
1173,138
648,241
940,95
1274,157
474,84
786,406
456,32
1031,333
1204,66
678,158
780,59
1071,255
853,6
955,138
847,275
1106,421
1117,6
1050,421
1082,400
1008,410
1268,400
1022,158
577,332
828,6
1265,333
1183,158
1041,137
1284,49
674,93
1045,95
599,420
528,66
938,59
620,366
797,232
1110,239
1136,255
476,64
661,266
990,49
500,332
1219,95
786,255
1212,275
955,6
889,158
445,421
577,44
1219,316
1184,410
543,412
1262,84
1081,275
1177,138
595,400
719,100
865,63
866,364
1013,120
773,10
1209,400
686,66
556,59
674,137
608,400
552,306
505,138
978,95
923,275
1020,63
1212,157
705,138
735,336
824,32
459,95
829,333
1092,124
1203,66
510,94
674,129
806,420
1103,412
1271,421
438,420
1197,420
1013,398
569,59
582,400
510,333
630,137
842,87
699,305
701,306
577,94
519,63
495,49
923,225
1095,400
437,398
636,255
722,400
475,95
1200,333
796,333
674,138
849,32
1113,400
1191,138
674,245
1274,420
840,241
716,49
1092,416
660,332
654,95
854,95
1159,59
1043,253
1274,379
1086,15
1095,95
629,400
792,95
1113,284
1024,157
1013,253
552,150
502,63
1072,32
1224,59
801,359
1268,63
1115,400
701,336
543,63
1024,241
570,274
1244,64
654,308
1256,398
674,29
1210,6
910,63
1214,412
701,395
674,196
591,421
775,336
1040,129
552,333
1087,6
553,421
631,332
827,333
609,241
1286,66
705,6
1084,49
960,63
562,199
1159,398
890,255
699,49
570,6
570,63
658,420
1054,255
643,412
1090,306
1233,49
705,366
1206,49
877,410
992,274
577,6
1197,95
924,59
552,158
674,209
1059,366
1058,63
550,400
699,284
1085,157
1082,84
928,95
517,49
788,400
1103,95
553,398
674,57
1043,95
714,316
438,95
1125,59
648,6
1055,400
1135,59
714,421
799,137
1062,94
888,158
1095,398
658,49
572,364
904,69
858,49
652,95
825,63
505,49
1073,420
1071,66
985,150
719,253
698,63
1231,94
1109,316
842,241
808,158
928,253
1269,49
894,137
956,95
618,95
475,63
920,59
711,94
589,95
1214,255
654,316
707,243
1035,420
834,333
529,63
949,333
1112,308
510,174
915,158
1094,129
562,366
589,400
725,336
897,412
962,59
932,129
736,336
646,366
658,59
894,398
562,420
1221,306
532,95
517,137
1070,32
1201,63
553,129
1042,332
443,32
569,64
567,400
974,66
1175,49
1191,336
928,137
542,95
592,138
1224,412
1040,59
648,95
654,199
1156,255
1023,400
594,95
1207,49
1008,366
1009,95
1104,410
1146,49
599,336
907,69
1024,381
1284,95
1249,400
1244,421
992,84
496,335
626,416
777,332
1107,138
1148,138
596,59
660,400
1095,49
1122,421
620,332
1103,49
838,400
1077,129
1166,366
701,6
820,374
948,225
437,59
677,138
1112,158
926,332
552,416
756,336
1077,176
699,9
1008,59
434,420
687,59
1096,400
716,95
831,410
1033,299
699,158
955,400
865,158
1092,212
686,398
592,9
570,336
477,429
1032,261
1279,421
1201,225
1040,95
623,333
1262,421
1285,49
1040,32
699,332
689,420
1178,400
645,332
1212,129
496,255
1148,129
507,332
1152,64
866,158
894,69
1074,316
474,306
1013,284
1034,59
1201,158
1158,6
562,137
693,6
1112,95
543,32
1274,275
975,316
1148,150
1056,174
1185,95
1030,410
774,137
819,400
1212,241
919,32
946,49
1203,6
621,412
697,420
813,333
1058,158
1201,366
479,59
1219,398
513,66
497,276
1051,398
494,95
1055,49
1244,49
781,59
658,241
475,333
913,11
1285,420
521,410
986,66
700,275
1028,332
1136,284
577,366
1214,63
1255,366
697,59
550,69
934,332
830,421
1013,157
1285,158
1096,332
870,400
1011,59
1074,420
612,255
596,420
1095,158
556,421
507,400
1212,59
1148,284
695,49
1011,49
682,158
926,400
828,410
634,420
683,366
826,421
1102,335
621,129
850,49
1148,94
1081,138
592,49
1077,256
697,69
1050,400
1084,59
1286,6
705,316
794,66
447,32
628,332
599,95
630,138
1050,157
706,59
1187,95
436,64
543,421
1154,157
974,158
1019,158
449,32
674,284
966,59
932,421
1024,187
654,158
590,63
1000,255
699,379
1148,420
1050,420
987,6
496,59
932,429
570,49
1030,332
716,410
473,336
522,400
955,332
1013,94
674,341
1148,332
474,400
548,49
1071,316
1256,66
654,284
790,421
823,59
943,95
774,49
1256,332
534,400
1077,284
1048,237
1024,84
1283,366
844,366
627,49
577,48
1081,59
1284,59
1148,120
432,157
1268,95
674,323
552,6
1051,94
585,421
831,95
1134,138
1259,63
655,421
1024,335
873,336
1008,95
455,32
1101,400
695,64
650,400
519,342
992,129
474,63
765,253
1096,275
518,63
1024,129
1201,410
819,95
562,345
897,400
1037,308
863,59
546,316
705,308
1257,95
1250,158
580,291
590,260
681,387
718,400
1013,336
797,138
674,332
519,69
883,158
1158,63
589,49
570,333
980,255
1077,286
1153,59
696,306
1077,6
1256,185
1077,12
513,275
1201,138
496,410
1104,59
1264,400
1220,333
804,117
1024,188
1040,400
1234,49
592,312
1148,255
794,333
1207,158
1210,95
1135,138
955,410
628,255
1144,412
666,400
460,32
1244,6
791,398
1145,158
620,239
759,336
1281,400
517,94
1185,137
904,32
840,49
1021,410
474,336
682,157
1024,306
1037,95
1292,6
562,117
576,158
826,6
769,49
883,63
699,173
1274,95
806,333
682,333
1037,366
576,398
496,138
1214,306
1141,410
1118,255
654,410
674,356
1013,176
1094,63
1278,400
654,412
1262,6
1079,138
563,400
562,115
517,416
851,6
1204,95
955,95
1256,225
966,366
553,241
924,94
894,95
1268,366
496,63
674,185
583,32
1179,63
433,95
559,158
1152,59
633,175
767,49
673,349
519,157
562,18
496,137
668,335
1030,66
1262,66
593,333
1148,412
1115,366
1117,420
843,336
502,64
825,49
845,63
1008,255
1113,241
615,138
1205,95
1209,366
1013,255
629,63
926,49
563,398
1148,411
674,352
599,66
707,400
782,63
647,398
713,49
709,6
1264,421
1077,49
832,420
538,421
1030,157
674,374
1077,336
900,95
718,429
928,63
924,138
598,336
825,400
710,284
1084,421
451,316
674,151
590,400
928,306
699,6
577,63
689,49
500,250
866,157
879,63
645,59
813,158
1213,137
1138,63
547,137
643,158
699,239
1107,366
1118,95
1070,410
636,84
652,333
795,59
461,305
531,400
828,333
1290,255
1077,66
843,412
1249,63
576,336
695,6
987,63
699,400
623,253
562,398
1006,255
447,95
562,274
810,95
1148,410
1188,157
824,332
898,400
459,174
968,95
938,322
521,398
663,420
1148,416
1222,332
1237,129
828,332
495,421
660,63
1024,400
1285,410
1284,336
496,274
1024,336
1041,6
1201,333
1043,63
845,49
1119,366
496,158
699,416
971,64
481,63
1058,49
1184,137
1214,137
911,11
562,275
716,137
607,199
850,412
519,137
678,63
577,129
865,6
1079,158
1161,63
647,63
577,416
1065,32
1287,59
1148,243
1043,275
603,157
1133,59
577,333
659,410
894,284
1198,63
1160,275
819,6
548,69
496,150
674,350
691,410
562,321
1079,63
1191,59
848,95
442,32
1203,59
700,66
1013,119
1014,400
1077,241
1055,332
1252,332
944,59
540,95
907,95
1013,189
791,49
1078,253
803,241
889,32
1205,255
654,332
711,59
614,255
729,336
1256,49
1112,284
882,157
505,219
562,69
1201,49
1013,158
838,59
923,336
1050,333
553,158
697,6
686,95
1204,49
1087,400
1029,158
1033,400
718,366
1281,49
1284,241
820,49
1284,63
926,52
1206,420
730,336
1262,49
1043,398
535,32
570,235
585,66
1256,284
967,284
1113,398
696,63
961,253
531,69
562,158
938,63
789,49
1215,59
674,158
674,241
1148,52
1209,63
772,327
823,400
1220,84
1110,32
989,305
1283,95
1061,255
1024,275
645,421
652,49
972,414
921,274
1077,341
470,366
699,84
831,49
531,420
553,49
955,59
613,400
642,59
1103,379
666,366
1205,366
926,421
1013,9
552,412
513,379
1013,138
1067,94
699,274
1255,59
642,32
784,63
1254,333
684,95
997,255
701,400
1285,64
1244,157
1139,366
931,266
1111,63
675,400
1030,241
1043,400
1266,94
923,400
523,235
592,316
962,95
655,158
819,49
903,336
1082,95
675,421
548,400
1148,95
1043,255
552,308
794,137
1148,63
552,129
901,129
526,416
433,49
1245,421
536,95
1256,59
1148,333
1221,332
938,64
541,421
905,59
513,332
584,400
1274,408
589,332
1077,192
503,158
883,398
1175,400
569,333
697,400
1257,157
834,400
699,306
716,308
698,59
576,94
988,398
765,366
674,150
578,338
927,308
938,66
496,275
596,306
661,158
596,49
551,59
1283,400
541,400
697,336
494,59
682,316
585,32
940,59
1228,306
444,406
928,412
1008,49
1024,398
1002,420
1188,253
677,333
723,400
742,336
900,332
1058,400
570,95
585,63
949,95
1113,332
1092,420
1155,94
1013,235
1211,366
1185,49
1249,59
964,63
513,412
1107,95
681,32
793,158
553,84
498,152
598,59
522,95
